,Store,ds,yhat,y
3,515,2015-07-16,10038.60447447027,9532
4,515,2015-07-17,11524.824608757677,10138
5,515,2015-07-18,10592.510872720391,8816
6,515,2015-07-19,179.06424889747086,0
7,515,2015-07-20,8670.677552772464,7933
8,515,2015-07-21,7523.23391005668,5519
9,515,2015-07-22,7684.935342629404,5817
10,515,2015-07-23,7689.6969122454875,6428
11,515,2015-07-24,9152.512846456071,7712
12,515,2015-07-25,10580.401880148804,7823
13,515,2015-07-26,134.0502172882525,0
14,515,2015-07-27,10997.965663258712,9890
15,515,2015-07-28,9827.67240398482,8995
16,515,2015-07-29,9968.363030030947,9571
17,515,2015-07-30,9954.653962528882,10131
18,515,2015-07-31,11402.172107481538,12823
0,516,2015-07-13,8912.920282363562,8734
1,516,2015-07-14,8102.131658233225,7871
2,516,2015-07-15,7323.859917783992,6722
3,516,2015-07-16,7625.725460273633,6710
4,516,2015-07-17,7263.770818959202,4606
5,516,2015-07-18,5098.0603724594575,4437
6,516,2015-07-19,92.05668254437069,0
7,516,2015-07-20,6244.301938264706,5113
8,516,2015-07-21,5417.45481217404,4927
9,516,2015-07-22,4622.479218356555,4278
10,516,2015-07-23,4907.524348444541,4996
11,516,2015-07-24,4529.181257996815,5133
12,516,2015-07-25,5036.231129821037,2825
13,516,2015-07-26,10.217313191023095,0
14,516,2015-07-27,8851.804738825938,7733
15,516,2015-07-28,8016.863725661952,7604
16,516,2015-07-29,7216.699035550385,6702
17,516,2015-07-30,7499.792324679596,7996
18,516,2015-07-31,7122.982609444699,7303
0,517,2015-07-13,8684.75292030659,10366
1,517,2015-07-14,7721.172273509433,8467
2,517,2015-07-15,7162.318815737951,7498
3,517,2015-07-16,7314.78086437108,7250
4,517,2015-07-17,7605.752553842057,6217
5,517,2015-07-18,4370.291178822585,3628
6,517,2015-07-19,541.32173724232,0
7,517,2015-07-20,6804.477328750426,5722
8,517,2015-07-21,5841.8088903944645,5589
9,517,2015-07-22,5280.368654540903,5244
10,517,2015-07-23,5426.8419944870475,6166
11,517,2015-07-24,5708.61952898468,5706
12,517,2015-07-25,4499.815028544978,3230
13,517,2015-07-26,669.9526381212368,0
14,517,2015-07-27,8931.103646748732,9535
15,517,2015-07-28,7948.219330421543,8209
16,517,2015-07-29,7365.508296655144,7356
17,517,2015-07-30,7490.223125478525,7802
18,517,2015-07-31,7750.328120824835,7755
0,518,2015-07-13,8683.12460250899,6926
1,518,2015-07-14,7374.386081633599,6041
2,518,2015-07-15,7199.758923377842,6509
3,518,2015-07-16,7034.157487000551,6959
4,518,2015-07-17,7984.679438045368,7612
5,518,2015-07-18,6865.13091409615,6325
6,518,2015-07-19,398.42755326248533,0
7,518,2015-07-20,6302.212023089214,5322
8,518,2015-07-21,4993.875875565179,4562
9,518,2015-07-22,4815.242211374084,4252
10,518,2015-07-23,4641.197338366928,5228
11,518,2015-07-24,5578.909799958119,5477
12,518,2015-07-25,7079.825046281311,6489
13,518,2015-07-26,587.4564815943257,0
14,518,2015-07-27,9113.29442800418,9975
15,518,2015-07-28,7778.062416396802,7719
16,518,2015-07-29,7569.865116037836,6643
17,518,2015-07-30,7364.139282749537,7440
18,518,2015-07-31,8268.646843612898,8027
0,519,2015-07-13,7018.260079098225,7202
1,519,2015-07-14,5997.306439279695,5917
2,519,2015-07-15,5944.186352350379,6143
3,519,2015-07-16,5962.96577895055,6534
4,519,2015-07-17,6523.187877490598,6498
5,519,2015-07-18,5861.674259653237,5853
6,519,2015-07-19,224.84082152709004,0
7,519,2015-07-20,5441.432379752829,5137
8,519,2015-07-21,4431.813709474586,3941
9,519,2015-07-22,4386.992379316927,3817
10,519,2015-07-23,4411.004814391726,4501
11,519,2015-07-24,4973.439573704669,4447
12,519,2015-07-25,6113.021687029288,5394
13,519,2015-07-26,473.5410094398103,0
14,519,2015-07-27,7484.641590935109,7706
15,519,2015-07-28,6466.7687255214105,6730
16,519,2015-07-29,6411.768650610645,6316
17,519,2015-07-30,6423.9992556061625,6309
18,519,2015-07-31,6973.377168648944,8175
0,520,2015-07-13,5641.148049663836,5948
1,520,2015-07-14,5200.84632754489,5045
2,520,2015-07-15,5001.113979273204,4669
3,520,2015-07-16,4898.934635800883,4764
4,520,2015-07-17,5183.481141577284,5370
5,520,2015-07-18,3740.2273958740598,3166
6,520,2015-07-19,627.2518556638739,0
7,520,2015-07-20,4903.494721735444,4889
8,520,2015-07-21,4450.7801068137815,4094
9,520,2015-07-22,4235.918052942521,3747
10,520,2015-07-23,4116.1559767635,4175
11,520,2015-07-24,4380.979418756851,4422
12,520,2015-07-25,3917.215968270417,3373
13,520,2015-07-26,776.0819992447925,0
14,520,2015-07-27,6037.329635189512,5922
15,520,2015-07-28,5560.627042557382,5339
16,520,2015-07-29,5321.6301025369585,4667
17,520,2015-07-30,5178.000582186111,4281
18,520,2015-07-31,5419.619260070501,5170
0,521,2015-07-13,6630.122863109838,7350
1,521,2015-07-14,5961.791286147368,6220
2,521,2015-07-15,5981.668249076845,5530
3,521,2015-07-16,6382.033350283959,6306
4,521,2015-07-17,6804.404414141101,5824
5,521,2015-07-18,5323.5762816115,5319
6,521,2015-07-19,308.9837847389597,0
7,521,2015-07-20,5063.347917336096,4935
8,521,2015-07-21,4383.198171508452,4311
9,521,2015-07-22,4387.734543436687,4416
10,521,2015-07-23,4769.55498194917,4814
11,521,2015-07-24,5170.5823485537285,4926
12,521,2015-07-25,5433.777637669401,5042
13,521,2015-07-26,390.1592617861843,0
14,521,2015-07-27,6891.771364873071,6930
15,521,2015-07-28,6184.924165340954,5575
16,521,2015-07-29,6162.850954443314,5205
17,521,2015-07-30,6518.788579042289,6260
18,521,2015-07-31,6895.27849619604,8340
0,522,2015-07-13,11099.503014886703,10128
1,522,2015-07-14,9823.581750159292,9132
2,522,2015-07-15,9909.937206570927,7752
3,522,2015-07-16,10217.527680146857,8835
4,522,2015-07-17,11123.209010955114,10800
5,522,2015-07-18,9647.895502314133,9545
6,522,2015-07-19,500.23393596993395,0
7,522,2015-07-20,9106.766249764594,8782
8,522,2015-07-21,7835.159948616778,6966
9,522,2015-07-22,7919.3646729806715,6601
10,522,2015-07-23,8218.341121684,8779
11,522,2015-07-24,9109.082212768302,8895
12,522,2015-07-25,10041.093154433966,9419
13,522,2015-07-26,843.9910253437054,0
14,522,2015-07-27,11881.6772834169,12628
15,522,2015-07-28,10575.792095243223,10418
16,522,2015-07-29,10621.795135793118,9681
17,522,2015-07-30,10879.3771369745,10430
18,522,2015-07-31,11726.30498042317,11473
0,523,2015-07-13,15925.433032809835,17400
1,523,2015-07-14,13811.693246328534,15670
2,523,2015-07-15,13445.839499053694,15269
3,523,2015-07-16,13036.001296896215,14464
4,523,2015-07-17,13753.266991694201,13446
5,523,2015-07-18,15317.584521124894,13991
6,523,2015-07-19,0.0,0
7,523,2015-07-20,13659.240079736755,14208
8,523,2015-07-21,11540.508352830395,10786
9,523,2015-07-22,11170.273843148983,10741
10,523,2015-07-23,10757.17150008914,11202
11,523,2015-07-24,11472.795984248998,11213
12,523,2015-07-25,15145.961740987206,12676
13,523,2015-07-26,0.0,0
14,523,2015-07-27,15587.895628536526,15771
15,523,2015-07-28,13475.302044150725,13504
16,523,2015-07-29,13114.699284019514,13250
17,523,2015-07-30,12714.842814531044,14171
18,523,2015-07-31,13447.33245516699,15349
0,524,2015-07-13,10665.372897517833,11661
1,524,2015-07-14,10091.86169255861,10281
2,524,2015-07-15,9511.369255925496,10176
3,524,2015-07-16,9652.191132568654,9483
4,524,2015-07-17,9800.58423041535,8909
5,524,2015-07-18,7650.140277837733,6815
6,524,2015-07-19,3426.511356807287,2508
7,524,2015-07-20,8591.899990818936,8454
8,524,2015-07-21,8013.199692420978,7590
9,524,2015-07-22,7424.757744452021,6592
10,524,2015-07-23,7555.271983138157,7589
11,524,2015-07-24,7691.450587958395,7108
12,524,2015-07-25,7881.781696015394,6600
13,524,2015-07-26,3643.8150397273175,2523
14,524,2015-07-27,11150.87090241226,11849
15,524,2015-07-28,10557.675259062598,10078
16,524,2015-07-29,9955.223247210492,8971
17,524,2015-07-30,10072.599244542336,10041
18,524,2015-07-31,10196.83259968412,11966
0,525,2015-07-13,11664.165071866253,12473
1,525,2015-07-14,10145.685401079432,10054
2,525,2015-07-15,9870.830744964202,10607
3,525,2015-07-16,9940.822577465715,10306
4,525,2015-07-17,10676.106828755232,9122
5,525,2015-07-18,10260.101731856768,8971
6,525,2015-07-19,0.0,0
7,525,2015-07-20,9416.564540345025,9464
8,525,2015-07-21,7887.111427989482,8085
9,525,2015-07-22,7602.753762205003,8282
10,525,2015-07-23,7665.132310783494,8709
11,525,2015-07-24,8395.110823842271,8669
12,525,2015-07-25,10064.695902174526,8960
13,525,2015-07-26,0.0,0
14,525,2015-07-27,11302.501594093485,12406
15,525,2015-07-28,9778.585873063492,10201
16,525,2015-07-29,9503.645662794026,9483
17,525,2015-07-30,9579.437947155957,9673
18,525,2015-07-31,10326.850196844023,10461
0,526,2015-07-13,15797.287373094689,15653
1,526,2015-07-14,14753.495338023853,14438
2,526,2015-07-15,13110.358070967004,12948
3,526,2015-07-16,13505.27844321965,11439
4,526,2015-07-17,12477.62471083608,10363
5,526,2015-07-18,7799.9402222522995,7240
6,526,2015-07-19,424.2687258186486,0
7,526,2015-07-20,11181.40863575091,9235
8,526,2015-07-21,10096.483339000471,8412
9,526,2015-07-22,8413.811445798847,6920
10,526,2015-07-23,8771.825793390139,8945
11,526,2015-07-24,7710.878823448463,8028
12,526,2015-07-25,7540.418390174758,7017
13,526,2015-07-26,148.8643950624321,0
14,526,2015-07-27,15409.059423065279,15053
15,526,2015-07-28,14311.837446221201,14180
16,526,2015-07-29,12623.816091061764,12448
17,526,2015-07-30,12983.634993116777,13164
18,526,2015-07-31,11931.670177727307,11006
0,527,2015-07-13,14146.102171988403,13472
1,527,2015-07-14,13048.199692998456,13029
2,527,2015-07-15,12879.282527937468,10425
3,527,2015-07-16,12599.188144767113,9498
4,527,2015-07-17,13761.075629324358,9568
5,527,2015-07-18,12056.878048892531,10127
6,527,2015-07-19,707.1981121407955,0
7,527,2015-07-20,11487.731194614516,9579
8,527,2015-07-21,10346.118742200208,7794
9,527,2015-07-22,10129.790295444374,7881
10,527,2015-07-23,9799.649155037088,8817
11,527,2015-07-24,10910.01361891816,9405
12,527,2015-07-25,12000.414657044805,8335
13,527,2015-07-26,585.75956789108,0
14,527,2015-07-27,14185.644007731202,13412
15,527,2015-07-28,13000.302697200581,11989
16,527,2015-07-29,12744.858503288639,10694
17,527,2015-07-30,12381.258218584699,10469
18,527,2015-07-31,13464.731880698426,14510
0,528,2015-07-13,15785.745078288533,13796
1,528,2015-07-14,13933.719208217499,11599
2,528,2015-07-15,13257.178952996286,12460
3,528,2015-07-16,13147.90977858471,11881
4,528,2015-07-17,13904.993919535904,11089
5,528,2015-07-18,9373.287992222633,8101
6,528,2015-07-19,446.41766104312967,0
7,528,2015-07-20,11284.05411125557,9279
8,528,2015-07-21,9414.056326608224,8843
9,528,2015-07-22,8717.62016072226,8904
10,528,2015-07-23,8587.051408832218,9453
11,528,2015-07-24,9322.020062446401,9236
12,528,2015-07-25,9338.754424760285,8004
13,528,2015-07-26,378.1154930809547,0
14,528,2015-07-27,15789.613498322218,15054
15,528,2015-07-28,13902.964164521716,12136
16,528,2015-07-29,13192.347827545,10760
17,528,2015-07-30,13050.650380546522,12792
18,528,2015-07-31,13778.047757605318,14384
0,529,2015-07-13,10841.525325312026,10665
1,529,2015-07-14,9530.262269977246,9888
2,529,2015-07-15,9233.833174850097,8299
3,529,2015-07-16,9627.849237742426,10373
4,529,2015-07-17,10204.464543414333,9083
5,529,2015-07-18,7717.111672447389,7528
6,529,2015-07-19,365.840930705398,0
7,529,2015-07-20,8401.373007605514,7573
8,529,2015-07-21,7082.512385528931,6255
9,529,2015-07-22,6778.215948404729,6416
10,529,2015-07-23,7164.530573307812,6927
11,529,2015-07-24,7734.03874978204,7909
12,529,2015-07-25,7803.769744862047,7078
13,529,2015-07-26,442.6482462674295,0
14,529,2015-07-27,11046.976504472203,11164
15,529,2015-07-28,9727.608285493605,7912
16,529,2015-07-29,9424.8810801799,8296
17,529,2015-07-30,9814.915380036276,8731
18,529,2015-07-31,10390.272938760552,11283
0,530,2015-07-13,8207.492933499772,8559
1,530,2015-07-14,7912.496019117197,7857
2,530,2015-07-15,7770.129681372451,7557
3,530,2015-07-16,7888.598443748257,7202
4,530,2015-07-17,8079.665589523082,7676
5,530,2015-07-18,8057.914817445875,7379
6,530,2015-07-19,7284.461681486803,7444
7,530,2015-07-20,8547.870765116,9156
8,530,2015-07-21,8211.710399087293,7985
9,530,2015-07-22,8020.374933600255,7886
10,530,2015-07-23,8082.488379025468,7879
11,530,2015-07-24,8210.35713370325,6894
12,530,2015-07-25,8697.87929877099,7701
13,530,2015-07-26,7849.700887637491,6595
14,530,2015-07-27,9613.105042761279,10413
15,530,2015-07-28,9194.144882860375,9044
16,530,2015-07-29,8917.428480015173,9047
17,530,2015-07-30,8892.642598904873,8020
18,530,2015-07-31,8933.183375167824,9561
0,531,2015-07-13,6124.295451960395,6562
1,531,2015-07-14,5683.685113498245,6403
2,531,2015-07-15,5394.121616925276,6021
3,531,2015-07-16,5487.778588260772,5951
4,531,2015-07-17,5408.731153191944,5661
5,531,2015-07-18,4468.361644254681,4550
6,531,2015-07-19,0.0,0
7,531,2015-07-20,5281.3224519958485,5593
8,531,2015-07-21,4849.026749700009,4205
9,531,2015-07-22,4568.618990308551,4016
10,531,2015-07-23,4672.277862609177,4501
11,531,2015-07-24,4604.060132031966,3930
12,531,2015-07-25,4510.7618052336475,3903
13,531,2015-07-26,0.0,0
14,531,2015-07-27,6183.841715709515,5812
15,531,2015-07-28,5764.8452836021315,4701
16,531,2015-07-29,5498.05133844372,4778
17,531,2015-07-30,5615.449762229004,5144
18,531,2015-07-31,5560.883714833736,5374
0,532,2015-07-13,13841.80189622779,12946
1,532,2015-07-14,12768.120293335964,11738
2,532,2015-07-15,12544.09326904687,10299
3,532,2015-07-16,12084.93503445773,10216
4,532,2015-07-17,12295.170924838194,9837
5,532,2015-07-18,10925.720789911475,10102
6,532,2015-07-19,0.0,0
7,532,2015-07-20,11619.886490594728,10097
8,532,2015-07-21,10522.44244196087,9885
9,532,2015-07-22,10274.901389046814,9098
10,532,2015-07-23,9793.090560966459,9013
11,532,2015-07-24,9982.16159695804,9017
12,532,2015-07-25,10689.790439228756,9760
13,532,2015-07-26,0.0,0
14,532,2015-07-27,13452.58765249985,12515
15,532,2015-07-28,12346.217754233421,10848
16,532,2015-07-29,12093.983424991991,10771
17,532,2015-07-30,11612.070730440746,11119
18,532,2015-07-31,11805.894609870045,10981
0,533,2015-07-13,14885.100843444861,16624
1,533,2015-07-14,13254.791890257107,12369
2,533,2015-07-15,12768.867549629022,11908
3,533,2015-07-16,12972.351200748795,11272
4,533,2015-07-17,13667.204611671263,10992
5,533,2015-07-18,9157.434314468737,7772
6,533,2015-07-19,761.6515797898272,0
7,533,2015-07-20,12007.192560884905,9183
8,533,2015-07-21,10341.751312956978,8511
9,533,2015-07-22,9814.862436181444,8514
10,533,2015-07-23,9972.516147990476,9439
11,533,2015-07-24,10617.775583101304,9068
12,533,2015-07-25,9267.852780237312,7250
13,533,2015-07-26,820.1995556622351,0
14,533,2015-07-27,15221.841474983503,17395
15,533,2015-07-28,13504.20469926777,13022
16,533,2015-07-29,12927.774566825929,13030
17,533,2015-07-30,13039.763885778899,13128
18,533,2015-07-31,13644.357767473175,15364
0,534,2015-07-13,10917.861594996375,13656
1,534,2015-07-14,9378.022264735222,10562
2,534,2015-07-15,9297.538281890134,9179
3,534,2015-07-16,9056.027529005887,9022
4,534,2015-07-17,10139.220444096394,9778
5,534,2015-07-18,7912.953782869889,7582
6,534,2015-07-19,739.373575079816,0
7,534,2015-07-20,7854.854655573249,6650
8,534,2015-07-21,6305.709132719522,4958
9,534,2015-07-22,6210.376299727261,4937
10,534,2015-07-23,5948.806423280552,6921
11,534,2015-07-24,7007.185851104394,7195
12,534,2015-07-25,8159.005792800222,6848
13,534,2015-07-26,952.9443998761195,0
14,534,2015-07-27,11440.070347113982,12889
15,534,2015-07-28,9853.567511749503,9867
16,534,2015-07-29,9719.677178923002,9224
17,534,2015-07-30,9419.171476800353,9246
18,534,2015-07-31,10439.04353203292,10914
0,535,2015-07-13,12252.443579442339,10479
1,535,2015-07-14,11215.374528355978,10822
2,535,2015-07-15,10722.321881411519,9545
3,535,2015-07-16,10582.945534010678,9091
4,535,2015-07-17,10453.226404056466,7811
5,535,2015-07-18,6307.644951571694,5303
6,535,2015-07-19,542.1672654330762,0
7,535,2015-07-20,9522.741473337139,7633
8,535,2015-07-21,8443.915372172221,6927
9,535,2015-07-22,7907.460348707154,7009
10,535,2015-07-23,7723.973714430679,7286
11,535,2015-07-24,7550.406453692934,6465
12,535,2015-07-25,6187.390171545726,4219
13,535,2015-07-26,363.15120631442323,0
14,535,2015-07-27,12163.34124990217,10493
15,535,2015-07-28,11053.630961997162,9565
16,535,2015-07-29,10491.026657264549,8028
17,535,2015-07-30,10286.779954303849,9373
18,535,2015-07-31,10098.369566792364,8794
0,536,2015-07-13,11740.992545908593,10858
1,536,2015-07-14,11176.232895875522,11024
2,536,2015-07-15,9795.679490063729,8541
3,536,2015-07-16,9915.959159211388,8636
4,536,2015-07-17,11009.622741442683,7870
5,536,2015-07-18,6146.611316248785,5169
6,536,2015-07-19,263.9288873263006,0
7,536,2015-07-20,8903.598559390653,7679
8,536,2015-07-21,8310.891917283501,7586
9,536,2015-07-22,6900.557266697793,5917
10,536,2015-07-23,6989.948295190193,6639
11,536,2015-07-24,8052.39128546647,6990
12,536,2015-07-25,6088.790362530177,4187
13,536,2015-07-26,165.7375752192528,0
14,536,2015-07-27,11727.218237910736,9688
15,536,2015-07-28,11111.412449381733,10315
16,536,2015-07-29,9681.487159708036,8685
17,536,2015-07-30,9755.402745157378,10052
18,536,2015-07-31,10806.992092808456,13528
0,537,2015-07-13,8148.691553955382,7246
1,537,2015-07-14,7506.840560721579,6786
2,537,2015-07-15,7369.981660050079,6560
3,537,2015-07-16,7241.059956048512,5975
4,537,2015-07-17,7510.367995653792,6082
5,537,2015-07-18,5638.3677223858485,4868
6,537,2015-07-19,436.62603078719883,0
7,537,2015-07-20,6508.693496938788,6158
8,537,2015-07-21,5853.578880597923,5179
9,537,2015-07-22,5698.165529512098,5246
10,537,2015-07-23,5545.699127961637,5804
11,537,2015-07-24,5786.900375567504,4918
12,537,2015-07-25,5757.436135594492,5301
13,537,2015-07-26,516.4589184232261,0
14,537,2015-07-27,8431.134466661078,9150
15,537,2015-07-28,7736.488026621738,7842
16,537,2015-07-29,7540.563639183291,7305
17,537,2015-07-30,7347.483581848835,8144
18,537,2015-07-31,7548.848619378643,8220
0,538,2015-07-13,6062.711392232492,6381
1,538,2015-07-14,5383.883241303194,5303
2,538,2015-07-15,4910.9052975842815,3857
3,538,2015-07-16,4915.892213025736,4721
4,538,2015-07-17,4723.053805437488,3967
5,538,2015-07-18,2766.278739738933,2367
6,538,2015-07-19,39.277927284591954,0
7,538,2015-07-20,4820.676805796705,4274
8,538,2015-07-21,4140.721604650557,3346
9,538,2015-07-22,3667.4797164252054,3083
10,538,2015-07-23,3673.101464269596,3459
11,538,2015-07-24,3481.8131554993934,2896
12,538,2015-07-25,2748.529487738452,2028
13,538,2015-07-26,11.086667606715537,0
14,538,2015-07-27,6039.9465647639845,4981
15,538,2015-07-28,5366.471202653836,4526
16,538,2015-07-29,4900.376050254775,3988
17,538,2015-07-30,4913.695853974139,3834
18,538,2015-07-31,4730.522685251962,4509
0,539,2015-07-13,13960.696655445876,13557
1,539,2015-07-14,13036.391455940511,13067
2,539,2015-07-15,12633.415432756488,11800
3,539,2015-07-16,12267.185046061593,11332
4,539,2015-07-17,13210.834478496607,12674
5,539,2015-07-18,13717.713247216263,13479
6,539,2015-07-19,980.9285637026015,0
7,539,2015-07-20,12319.404523491934,11295
8,539,2015-07-21,11371.122008835424,10028
9,539,2015-07-22,10938.849784230946,9275
10,539,2015-07-23,10538.587312557453,10954
11,539,2015-07-24,11444.134259194128,10263
12,539,2015-07-25,14047.265499857109,13022
13,539,2015-07-26,1258.6114976237282,0
14,539,2015-07-27,14699.924531807032,13979
15,539,2015-07-28,13705.446815844542,12758
16,539,2015-07-29,13226.790797443402,11481
17,539,2015-07-30,12780.70149670349,13424
18,539,2015-07-31,13641.669860870605,14009
0,540,2015-07-13,9935.917161514537,9262
1,540,2015-07-14,8765.846604984923,7958
2,540,2015-07-15,8662.408772839593,7915
3,540,2015-07-16,8370.556065135992,6825
4,540,2015-07-17,8632.11028519488,5965
5,540,2015-07-18,7280.813747079223,7420
6,540,2015-07-19,628.0125509156014,0
7,540,2015-07-20,7533.290420559993,6446
8,540,2015-07-21,6348.376783223499,5249
9,540,2015-07-22,6227.649719769624,4739
10,540,2015-07-23,5916.378544982854,7299
11,540,2015-07-24,6156.7476999004275,5881
12,540,2015-07-25,7409.784854937118,6964
13,540,2015-07-26,720.2934145791637,0
14,540,2015-07-27,10252.549258789611,11297
15,540,2015-07-28,9045.558373344276,10056
16,540,2015-07-29,8903.130585331759,8984
17,540,2015-07-30,8570.952944145947,8241
18,540,2015-07-31,8791.59904709119,8908
0,541,2015-07-13,9698.909975586086,11500
1,541,2015-07-14,8370.493137778947,8500
2,541,2015-07-15,8051.333603341888,7363
3,541,2015-07-16,7860.014775545608,7108
4,541,2015-07-17,7978.359188978534,5613
5,541,2015-07-18,6453.53421647629,5130
6,541,2015-07-19,112.75169327731169,0
7,541,2015-07-20,7216.815730442971,6458
8,541,2015-07-21,5897.706682120861,4920
9,541,2015-07-22,5585.431359498953,4902
10,541,2015-07-23,5398.540256879867,4811
11,541,2015-07-24,5518.90783287009,4714
12,541,2015-07-25,6567.807848404565,5288
13,541,2015-07-26,228.8402298746637,0
14,541,2015-07-27,9895.324000375787,10233
15,541,2015-07-28,8570.019493239262,7428
16,541,2015-07-29,8250.429260823379,7606
17,541,2015-07-30,8055.487472085777,8756
18,541,2015-07-31,8167.462001962109,9015
0,542,2015-07-13,8602.378095432812,8540
1,542,2015-07-14,7959.538641949281,7908
2,542,2015-07-15,7606.258437908868,6789
3,542,2015-07-16,7505.9610181069775,6132
4,542,2015-07-17,7957.143366365492,6482
5,542,2015-07-18,5649.738493923174,5483
6,542,2015-07-19,731.1275148822949,0
7,542,2015-07-20,6948.936911222656,5489
8,542,2015-07-21,6278.055965468671,4886
9,542,2015-07-22,5894.637104842615,5072
10,542,2015-07-23,5762.702533872478,5969
11,542,2015-07-24,6181.371936216393,5734
12,542,2015-07-25,5692.7058661763585,5356
13,542,2015-07-26,747.3456229816877,0
14,542,2015-07-27,8776.06585266429,9078
15,542,2015-07-28,8074.639943696169,7160
16,542,2015-07-29,7662.686214230025,6694
17,542,2015-07-30,7504.651274926295,7236
18,542,2015-07-31,7899.999804513713,6598
0,543,2015-07-13,4577.146599666816,3862
1,543,2015-07-14,4021.6845152150763,3573
2,543,2015-07-15,3918.651566599208,3531
3,543,2015-07-16,3756.0718751771956,3478
4,543,2015-07-17,3726.991211169922,3331
5,543,2015-07-18,1756.808109993179,1743
6,543,2015-07-19,151.27379550960174,0
7,543,2015-07-20,2765.668148769008,2115
8,543,2015-07-21,2208.335971261883,1961
9,543,2015-07-22,2100.992639375871,1844
10,543,2015-07-23,1931.7935980017564,2111
11,543,2015-07-24,1893.9822841604055,1748
12,543,2015-07-25,1816.2012462110208,1360
13,543,2015-07-26,196.3687885539406,0
14,543,2015-07-27,4707.501937230225,4482
15,543,2015-07-28,4136.9269657562,3726
16,543,2015-07-29,4015.930637702744,3485
17,543,2015-07-30,3833.0774164792683,3309
18,543,2015-07-31,3782.0150460580467,3377
0,544,2015-07-13,20259.58601411748,20014
1,544,2015-07-14,18220.858484633223,18497
2,544,2015-07-15,16435.1765842872,16718
3,544,2015-07-16,16303.364154531797,14509
4,544,2015-07-17,15599.413849018687,12103
5,544,2015-07-18,9844.349150557271,8726
6,544,2015-07-19,257.6839852724397,0
7,544,2015-07-20,14917.17887964613,12633
8,544,2015-07-21,12864.028445793543,11398
9,544,2015-07-22,11065.202605223123,10249
10,544,2015-07-23,10921.942471114155,11439
11,544,2015-07-24,10208.650156259619,10083
12,544,2015-07-25,9670.159455437706,8653
13,544,2015-07-26,63.70335471589715,0
14,544,2015-07-27,19975.566472553084,18258
15,544,2015-07-28,17927.437491985464,16885
16,544,2015-07-29,16137.125093463244,15101
17,544,2015-07-30,16005.91969241177,14988
18,544,2015-07-31,15308.173561867854,17626
0,545,2015-07-13,16746.940620043606,15223
1,545,2015-07-14,15159.08793290691,13567
2,545,2015-07-15,14754.066644808958,13212
3,545,2015-07-16,14735.677306890886,12778
4,545,2015-07-17,14583.204160927817,11316
5,545,2015-07-18,9496.353628750116,7921
6,545,2015-07-19,639.7164704443852,0
7,545,2015-07-20,11950.149548746887,9708
8,545,2015-07-21,10331.193850854384,7875
9,545,2015-07-22,9891.072912001648,8472
10,545,2015-07-23,9834.400146960948,8907
11,545,2015-07-24,9641.376757525977,8007
12,545,2015-07-25,9554.628918974193,7093
13,545,2015-07-26,624.9782767082542,0
14,545,2015-07-27,16999.475211846053,15617
15,545,2015-07-28,15347.104920019883,12603
16,545,2015-07-29,14876.489024017077,12181
17,545,2015-07-30,14793.18893384651,12624
18,545,2015-07-31,14578.25566698213,15112
0,546,2015-07-13,19219.221789502957,19115
1,546,2015-07-14,17499.87661823638,16750
2,546,2015-07-15,16742.452472915207,16174
3,546,2015-07-16,17197.86274840295,16329
4,546,2015-07-17,16781.253065203833,15072
5,546,2015-07-18,13808.326047474779,12920
6,546,2015-07-19,213.79958528952056,0
7,546,2015-07-20,16028.90172279341,15262
8,546,2015-07-21,14284.261971204958,14280
9,546,2015-07-22,13503.799229564756,13321
10,546,2015-07-23,13939.084068176142,14443
11,546,2015-07-24,13505.840532851998,14075
12,546,2015-07-25,13793.115989370202,11008
13,546,2015-07-26,127.73652661866095,0
14,546,2015-07-27,19301.028834312867,14939
15,546,2015-07-28,17562.235907205562,14902
16,546,2015-07-29,16792.35090556801,13039
17,546,2015-07-30,17242.809146894295,14553
18,546,2015-07-31,16829.07002497662,14468
0,547,2015-07-13,7491.7385933537935,8598
1,547,2015-07-14,6651.682052339324,6655
2,547,2015-07-15,6679.471694054078,6209
3,547,2015-07-16,6726.238634528202,5863
4,547,2015-07-17,7109.67636485967,6138
5,547,2015-07-18,6247.109049760651,5780
6,547,2015-07-19,339.76440978302594,0
7,547,2015-07-20,6435.488796385271,7259
8,547,2015-07-21,5597.248186782431,4954
9,547,2015-07-22,5626.510009098267,4881
10,547,2015-07-23,5674.424170624466,5898
11,547,2015-07-24,6058.697236417051,6204
12,547,2015-07-25,6399.955281189286,5646
13,547,2015-07-26,490.0433501229815,0
14,547,2015-07-27,7792.880042642626,9027
15,547,2015-07-28,6954.393925906319,7506
16,547,2015-07-29,6983.027351418917,7664
17,547,2015-07-30,7029.884268952978,8165
18,547,2015-07-31,7412.615484663414,6818
0,548,2015-07-13,7208.854075192235,8272
1,548,2015-07-14,6654.29336854575,6333
2,548,2015-07-15,6083.75305000497,5430
3,548,2015-07-16,6051.73832808378,4710
4,548,2015-07-17,6295.9102057022665,5299
5,548,2015-07-18,4469.861296859493,4361
6,548,2015-07-19,0.0,0
7,548,2015-07-20,5111.620847408515,4306
8,548,2015-07-21,4551.208859008947,3511
9,548,2015-07-22,3977.1638785064133,3452
10,548,2015-07-23,3944.473444796786,4209
11,548,2015-07-24,4191.244794872482,3609
12,548,2015-07-25,4402.964190444907,4612
13,548,2015-07-26,0.0,0
14,548,2015-07-27,7106.1061803190205,7215
